Flow data
Thursday, March 24, 2022 11:59:59.341
TEMP_SMC1	FLOW_SMC1	TEMP_SMC2	FLOW_SMC2	TEMP_SMC3	FLOW_SMC3	valeur_HT
25.167098	0.074230	25.376788	0.061326	25.344528	0.070359	4709.290725
25.150968	0.076811	25.392918	0.063907	25.360658	0.074230	5084.410966
25.167098	0.074230	25.376788	0.063907	25.336463	0.072940	4793.199200
25.142903	0.067778	25.376788	0.065198	25.376788	0.074230	5140.349949
25.142903	0.070359	25.376788	0.062617	25.304203	0.074230	4724.098103
25.159033	0.075521	25.409048	0.062617	25.360658	0.071650	5104.154137
25.142903	0.075521	25.400983	0.065198	25.360658	0.079392	4724.098103
25.167098	0.076811	25.376788	0.063907	25.328398	0.069069	5099.218344
25.159033	0.075521	25.400983	0.065198	25.304203	0.071650	4719.162310
25.134838	0.072940	25.368723	0.066488	25.368723	0.070359	5069.603588
25.142903	0.071650	25.392918	0.066488	25.376788	0.074230	4694.483347
25.159033	0.079392	25.400983	0.070359	25.352593	0.069069	5105.799401
25.150968	0.072940	25.400983	0.067778	25.360658	0.074230	4755.358123
25.159033	0.074230	25.368723	0.061326	25.344528	0.069069	5105.799401
25.150968	0.071650	25.376788	0.067778	25.376788	0.071650	4666.513855
25.159033	0.078102	25.409048	0.066488	25.368723	0.069069	5084.410966
25.134838	0.075521	25.368723	0.066488	25.360658	0.076811	4891.915053
25.167098	0.075521	25.392918	0.069069	25.328398	0.069069	5169.964705
25.126773	0.070359	25.368723	0.061326	25.360658	0.072940	4770.165501
25.167098	0.076811	25.392918	0.069069	25.352593	0.067778	5110.735193
25.159033	0.075521	25.400983	0.074230	25.344528	0.067778	4809.651842
25.134838	0.070359	25.376788	0.069069	25.336463	0.071650	5115.670986
25.159033	0.074230	25.376788	0.061326	25.328398	0.071650	4770.165501
25.150968	0.072940	25.409048	0.065198	25.384853	0.075521	5104.154137
25.167098	0.074230	25.409048	0.066488	25.336463	0.076811	4752.067594
25.150968	0.075521	25.368723	0.065198	25.368723	0.074230	5120.606779
25.134838	0.075521	25.368723	0.065198	25.376788	0.075521	4724.098103
25.167098	0.076811	25.400983	0.067778	25.328398	0.067778	5077.829909
25.167098	0.072940	25.392918	0.062617	25.336463	0.072940	4659.932798
25.150968	0.072940	25.392918	0.066488	25.384853	0.075521	5056.441474
25.134838	0.072940	25.376788	0.065198	25.384853	0.076811	4722.452839
25.167098	0.076811	25.392918	0.069069	25.336463	0.069069	5086.056230
25.126773	0.070359	25.376788	0.062617	25.344528	0.075521	4794.844464
25.167098	0.076811	25.409048	0.063907	25.344528	0.070359	5141.995214
25.159033	0.079392	25.384853	0.067778	25.328398	0.071650	4826.104484
25.150968	0.070359	25.384853	0.063907	25.360658	0.076811	5125.542571
25.150968	0.078102	25.417113	0.066488	25.352593	0.070359	4796.489728
25.142903	0.072940	25.392918	0.066488	25.360658	0.074230	5138.704685
25.134838	0.070359	25.368723	0.063907	25.376788	0.072940	4750.422330
25.150968	0.076811	25.376788	0.067778	25.344528	0.075521	5107.444665
25.159033	0.075521	25.384853	0.066488	25.368723	0.074230	4697.773875
25.142903	0.072940	25.409048	0.065198	25.344528	0.075521	5069.603588
25.134838	0.072940	25.352593	0.063907	25.360658	0.067778	4842.557126
25.150968	0.076811	25.417113	0.066488	25.320333	0.071650	5146.931006
25.159033	0.076811	25.400983	0.069069	25.344528	0.070359	4849.138183
25.134838	0.075521	25.376788	0.065198	25.384853	0.071650	5138.704685
25.175163	0.078102	25.400983	0.069069	25.352593	0.071650	4766.874972
25.142903	0.070359	25.376788	0.063907	25.376788	0.074230	5132.123628
25.150968	0.074230	25.376788	0.065198	25.336463	0.070359	4801.425521
25.159033	0.076811	25.392918	0.069069	25.376788	0.071650	5127.187836
25.167098	0.080682	25.409048	0.069069	25.320333	0.075521	4715.871782
25.134838	0.072940	25.360658	0.067778	25.368723	0.075521	5076.184645
25.142903	0.071650	25.384853	0.063907	25.344528	0.070359	4821.168691
25.175163	0.075521	25.400983	0.066488	25.344528	0.078102	5135.414157
25.167098	0.080682	25.400983	0.070359	25.328398	0.070359	4834.330805
25.126773	0.070359	25.360658	0.065198	25.352593	0.075521	5122.252043
25.167098	0.076811	25.409048	0.067778	25.368723	0.070359	4863.945561
25.134838	0.072940	25.384853	0.063907	25.328398	0.071650	5153.512063
25.134838	0.069069	25.376788	0.063907	25.352593	0.074230	4882.043467
25.175163	0.075521	25.392918	0.069069	25.336463	0.067778	5130.478364
25.150968	0.070359	25.368723	0.065198	25.368723	0.072940	4923.175073
25.159033	0.078102	25.392918	0.066488	25.336463	0.067778	5132.123628
25.134838	0.070359	25.376788	0.065198	25.328398	0.070359	4722.452839
25.175163	0.075521	25.384853	0.070359	25.368723	0.072940	5122.252043
25.159033	0.075521	25.417113	0.067778	25.360658	0.076811	4886.979260
25.134838	0.070359	25.376788	0.070359	25.376788	0.070359	5165.028913
25.150968	0.072940	25.368723	0.063907	25.360658	0.072940	4824.459220
25.159033	0.071650	25.392918	0.070359	25.344528	0.069069	5117.316250
25.134838	0.071650	25.376788	0.063907	25.360658	0.071650	4865.590825
25.167098	0.075521	25.392918	0.069069	25.328398	0.069069	5123.897307
25.150968	0.076811	25.384853	0.065198	25.352593	0.070359	4763.584444
25.167098	0.076811	25.400983	0.074230	25.352593	0.069069	5090.992023
25.118708	0.070359	25.392918	0.063907	25.328398	0.069069	4750.422330
25.159033	0.075521	25.400983	0.067778	25.376788	0.079392	5100.863608
25.167098	0.075521	25.409048	0.071650	25.328398	0.074230	4730.679160
25.142903	0.070359	25.360658	0.069069	25.360658	0.074230	5082.765702
25.175163	0.076811	25.392918	0.067778	25.304203	0.066488	4730.679160
25.134838	0.074230	25.384853	0.060036	25.360658	0.069069	5094.282551
25.134838	0.071650	25.368723	0.063907	25.368723	0.072940	4803.070785
25.175163	0.075521	25.400983	0.069069	25.344528	0.071650	5123.897307
25.159033	0.074230	25.368723	0.065198	25.320333	0.069069	4750.422330
25.175163	0.074230	25.376788	0.066488	25.360658	0.069069	5102.508872
25.126773	0.070359	25.368723	0.066488	25.344528	0.066488	4743.841273
25.167098	0.076811	25.409048	0.076811	25.384853	0.074230	5118.961515
25.159033	0.078102	25.400983	0.062617	25.352593	0.076811	4743.841273
25.150968	0.074230	25.376788	0.066488	25.360658	0.065198	5107.444665
25.175163	0.076811	25.400983	0.069069	25.352593	0.071650	4742.196009
25.142903	0.074230	25.376788	0.061326	25.336463	0.067778	5086.056230
25.134838	0.071650	25.368723	0.061326	25.336463	0.069069	4811.297106
25.175163	0.076811	25.409048	0.066488	25.392918	0.076811	5115.670986
25.167098	0.076811	25.400983	0.069069	25.352593	0.074230	4868.881354
25.126773	0.070359	25.376788	0.063907	25.352593	0.070359	5153.512063
25.167098	0.076811	25.400983	0.063907	25.368723	0.074230	4750.422330
25.126773	0.072940	25.376788	0.063907	25.312268	0.070359	5095.927816
25.150968	0.072940	25.392918	0.062617	25.344528	0.074230	4737.260216
25.167098	0.076811	25.400983	0.069069	25.344528	0.069069	5099.218344
25.142903	0.070359	25.384853	0.070359	25.360658	0.074230	4755.358123
25.167098	0.072940	25.417113	0.066488	25.336463	0.076811	5089.346759
25.134838	0.074230	25.368723	0.065198	25.320333	0.076811	4821.168691
25.191293	0.076811	25.400983	0.066488	25.360658	0.072940	5109.089929
25.150968	0.071650	25.368723	0.065198	25.312268	0.066488	4803.070785
25.175163	0.079392	25.400983	0.067778	25.360658	0.075521	5127.187836
25.167098	0.071650	25.425179	0.070359	25.352593	0.076811	4763.584444
25.142903	0.075521	25.360658	0.065198	25.312268	0.071650	5092.637287
25.167098	0.072940	25.400983	0.063907	25.344528	0.078102	4770.165501
25.142903	0.076811	25.360658	0.065198	25.328398	0.072940	5151.866799
25.175163	0.075521	25.400983	0.074230	25.344528	0.074230	4803.070785
25.134838	0.074230	25.368723	0.063907	25.344528	0.069069	5104.154137
25.134838	0.075521	25.376788	0.069069	25.360658	0.072940	4722.452839
25.159033	0.075521	25.384853	0.063907	25.320333	0.070359	5081.120438
25.159033	0.070359	25.376788	0.061326	25.360658	0.069069	4868.881354
25.175163	0.080682	25.409048	0.067778	25.376788	0.075521	5135.414157
25.150968	0.074230	25.376788	0.071650	25.336463	0.063907	4737.260216
25.150968	0.070359	25.392918	0.069069	25.392918	0.072940	5074.539381
25.159033	0.078102	25.409048	0.069069	25.368723	0.074230	4826.104484
25.142903	0.070359	25.392918	0.054874	25.344528	0.069069	5112.380458
25.183228	0.072940	25.392918	0.070359	25.368723	0.070359	4895.205581
25.142903	0.075521	25.360658	0.065198	25.360658	0.069069	5174.900498
25.167098	0.079392	25.400983	0.069069	25.360658	0.074230	4781.682350
25.142903	0.067778	25.376788	0.058745	25.336463	0.069069	5114.025722
25.175163	0.072940	25.400983	0.063907	25.360658	0.072940	4735.614952
25.126773	0.075521	25.368723	0.063907	25.360658	0.072940	5100.863608
25.159033	0.074230	25.400983	0.069069	25.360658	0.080682	4794.844464
25.142903	0.070359	25.352593	0.067778	25.360658	0.067778	5115.670986
25.167098	0.075521	25.392918	0.070359	25.368723	0.072940	4720.807574
25.150968	0.074230	25.376788	0.066488	25.344528	0.074230	5072.894116
25.167098	0.076811	25.376788	0.066488	25.360658	0.076811	4814.587635
25.142903	0.069069	25.368723	0.067778	25.336463	0.069069	5115.670986
25.159033	0.071650	25.392918	0.070359	25.360658	0.072940	4765.229708
25.142903	0.074230	25.368723	0.063907	25.344528	0.070359	5112.380458
25.150968	0.074230	25.376788	0.065198	25.376788	0.075521	4783.327615
25.150968	0.070359	25.400983	0.069069	25.336463	0.066488	5102.508872
25.167098	0.078102	25.409048	0.069069	25.344528	0.075521	4875.462411
25.134838	0.074230	25.392918	0.060036	25.344528	0.070359	5163.383648
25.134838	0.071650	25.392918	0.071650	25.368723	0.069069	4733.969688
25.159033	0.079392	25.376788	0.061326	25.344528	0.072940	5086.056230
25.167098	0.075521	25.400983	0.069069	25.360658	0.075521	4809.651842
25.150968	0.070359	25.384853	0.063907	25.360658	0.066488	5102.508872
25.142903	0.069069	25.400983	0.071650	25.336463	0.071650	4732.324424
25.159033	0.081973	25.360658	0.058745	25.360658	0.074230	5084.410966
25.134838	0.070359	25.384853	0.069069	25.344528	0.067778	4724.098103
25.167098	0.071650	25.368723	0.065198	25.384853	0.074230	5092.637287
25.142903	0.069069	25.360658	0.065198	25.328398	0.070359	4752.067594
25.159033	0.076811	25.392918	0.070359	25.352593	0.074230	5109.089929
25.150968	0.072940	25.400983	0.066488	25.360658	0.071650	4789.908671
25.150968	0.074230	25.368723	0.061326	25.352593	0.075521	5123.897307
25.167098	0.078102	25.352593	0.063907	25.360658	0.074230	4849.138183
25.175163	0.074230	25.409048	0.067778	25.376788	0.074230	5132.123628
25.150968	0.071650	25.384853	0.061326	25.328398	0.070359	4799.780257
25.175163	0.076811	25.392918	0.071650	25.352593	0.074230	5118.961515
25.159033	0.079392	25.392918	0.063907	25.384853	0.075521	4682.966497
25.134838	0.071650	25.376788	0.067778	25.336463	0.074230	5072.894116
25.167098	0.075521	25.384853	0.075521	25.368723	0.072940	4786.618143
25.126773	0.072940	25.376788	0.062617	25.344528	0.070359	5128.833100
25.142903	0.071650	25.368723	0.065198	25.352593	0.072940	4776.746558
25.159033	0.070359	25.417113	0.067778	25.336463	0.070359	5089.346759
25.159033	0.072940	25.400983	0.065198	25.352593	0.070359	4821.168691
25.175163	0.076811	25.376788	0.067778	25.376788	0.071650	5145.285742
25.134838	0.076811	25.400983	0.061326	25.376788	0.069069	4725.743367
25.159033	0.072940	25.400983	0.070359	25.328398	0.075521	5094.282551
25.167098	0.074230	25.409048	0.067778	25.368723	0.078102	4819.523427
25.142903	0.071650	25.376788	0.061326	25.336463	0.069069	5110.735193
25.159033	0.070359	25.392918	0.069069	25.352593	0.069069	4873.817146
25.159033	0.074230	25.368723	0.063907	25.360658	0.075521	5174.900498
25.134838	0.071650	25.376788	0.060036	25.328398	0.069069	4748.777066
25.150968	0.076811	25.400983	0.069069	25.352593	0.074230	5090.992023
25.134838	0.072940	25.376788	0.069069	25.344528	0.074230	4724.098103
25.175163	0.079392	25.384853	0.069069	25.368723	0.074230	5090.992023
25.142903	0.075521	25.384853	0.065198	25.368723	0.075521	4747.131802
25.134838	0.074230	25.376788	0.069069	25.336463	0.067778	5117.316250
25.159033	0.072940	25.409048	0.069069	25.368723	0.069069	4697.773875
25.159033	0.076811	25.376788	0.062617	25.360658	0.071650	5082.765702
25.142903	0.075521	25.392918	0.066488	25.336463	0.069069	4768.520237
25.159033	0.076811	25.384853	0.066488	25.376788	0.072940	5100.863608
25.167098	0.074230	25.376788	0.062617	25.352593	0.074230	4682.966497
25.126773	0.072940	25.400983	0.069069	25.328398	0.071650	5089.346759
25.126773	0.071650	25.376788	0.067778	25.352593	0.072940	4809.651842
25.183228	0.078102	25.417113	0.070359	25.344528	0.075521	5141.995214
25.126773	0.072940	25.360658	0.069069	25.384853	0.074230	4910.012959
25.159033	0.074230	25.384853	0.070359	25.328398	0.070359	5137.059421
25.134838	0.074230	25.400983	0.074230	25.336463	0.070359	4775.101293
25.167098	0.072940	25.376788	0.062617	25.376788	0.075521	5092.637287
25.134838	0.074230	25.368723	0.067778	25.360658	0.071650	4837.621334
25.150968	0.078102	25.409048	0.071650	25.304203	0.076811	5112.380458
25.167098	0.074230	25.417113	0.062617	25.384853	0.076811	4878.752939
25.142903	0.075521	25.368723	0.066488	25.328398	0.072940	5122.252043
25.167098	0.076811	25.368723	0.061326	25.352593	0.074230	4758.648651
25.134838	0.071650	25.400983	0.070359	25.336463	0.070359	5100.863608
25.126773	0.070359	25.392918	0.069069	25.344528	0.069069	4837.621334
25.150968	0.076811	25.376788	0.062617	25.352593	0.071650	5145.285742
25.142903	0.070359	25.392918	0.065198	25.344528	0.069069	4783.327615
25.183228	0.075521	25.360658	0.063907	25.376788	0.070359	5112.380458
25.142903	0.074230	25.376788	0.061326	25.336463	0.070359	4834.330805
25.159033	0.075521	25.409048	0.069069	25.312268	0.076811	5118.961515
25.159033	0.078102	25.376788	0.065198	25.360658	0.072940	4781.682350
25.134838	0.074230	25.400983	0.066488	25.320333	0.069069	5105.799401
25.150968	0.074230	25.376788	0.062617	25.376788	0.070359	4747.131802
25.167098	0.074230	25.400983	0.065198	25.360658	0.067778	5076.184645
25.142903	0.074230	25.376788	0.063907	25.384853	0.076811	4781.682350
25.159033	0.075521	25.417113	0.066488	25.352593	0.067778	5128.833100
25.159033	0.075521	25.392918	0.063907	25.352593	0.070359	4757.003387
25.167098	0.070359	25.409048	0.065198	25.344528	0.069069	5092.637287
25.183228	0.076811	25.392918	0.066488	25.320333	0.069069	4803.070785
25.134838	0.074230	25.376788	0.065198	25.368723	0.069069	5127.187836
25.183228	0.072940	25.368723	0.069069	25.352593	0.075521	4809.651842
25.167098	0.070359	25.392918	0.070359	25.320333	0.071650	5114.025722
25.159033	0.078102	25.368723	0.063907	25.360658	0.074230	4766.874972
25.134838	0.071650	25.409048	0.067778	25.344528	0.075521	5087.701494
25.159033	0.076811	25.376788	0.065198	25.360658	0.066488	4766.874972
25.126773	0.074230	25.409048	0.071650	25.344528	0.075521	5100.863608
25.183228	0.078102	25.376788	0.062617	25.360658	0.075521	4791.553936
25.142903	0.071650	25.409048	0.069069	25.344528	0.070359	5123.897307
25.159033	0.078102	25.400983	0.061326	25.304203	0.075521	4710.935989
25.134838	0.072940	25.360658	0.071650	25.344528	0.079392	5077.829909
25.142903	0.070359	25.400983	0.065198	25.336463	0.071650	4850.783447
25.150968	0.074230	25.392918	0.061326	25.368723	0.072940	5161.738384
25.134838	0.075521	25.409048	0.067778	25.344528	0.074230	4781.682350
25.167098	0.075521	25.400983	0.070359	25.336463	0.067778	5090.992023
25.150968	0.076811	25.368723	0.063907	25.368723	0.076811	4724.098103
25.150968	0.074230	25.392918	0.069069	25.328398	0.067778	5097.573080
25.159033	0.071650	25.409048	0.069069	25.352593	0.071650	4847.492919
25.142903	0.075521	25.368723	0.069069	25.360658	0.069069	5120.606779
25.150968	0.078102	25.384853	0.067778	25.336463	0.074230	4747.131802
25.126773	0.072940	25.376788	0.062617	25.360658	0.074230	5094.282551
25.159033	0.075521	25.400983	0.065198	25.328398	0.070359	4791.553936
25.142903	0.071650	25.384853	0.063907	25.360658	0.072940	5122.252043
25.142903	0.075521	25.392918	0.069069	25.320333	0.072940	4735.614952
25.142903	0.075521	25.360658	0.062617	25.352593	0.074230	5074.539381
25.126773	0.072940	25.392918	0.069069	25.360658	0.072940	4715.871782
25.175163	0.078102	25.376788	0.065198	25.344528	0.070359	5064.667795
25.126773	0.071650	25.360658	0.066488	25.384853	0.072940	4765.229708
25.159033	0.076811	25.417113	0.056165	25.352593	0.066488	5120.606779
25.126773	0.074230	25.376788	0.063907	25.384853	0.072940	4720.807574
25.175163	0.074230	25.384853	0.062617	25.336463	0.069069	5097.573080
25.159033	0.074230	25.376788	0.056165	25.352593	0.071650	4753.712859
25.159033	0.070359	25.400983	0.067778	25.368723	0.074230	5102.508872
25.150968	0.074230	25.368723	0.065198	25.360658	0.070359	4768.520237
25.126773	0.074230	25.400983	0.069069	25.368723	0.072940	5125.542571
25.150968	0.071650	25.384853	0.066488	25.352593	0.074230	4778.391822
25.175163	0.079392	25.409048	0.072940	25.328398	0.072940	5132.123628
25.134838	0.071650	25.384853	0.063907	25.368723	0.075521	4806.361314
25.167098	0.076811	25.392918	0.070359	25.352593	0.067778	5110.735193
25.134838	0.072940	25.409048	0.065198	25.360658	0.069069	4765.229708
25.175163	0.076811	25.384853	0.060036	25.336463	0.070359	5082.765702
25.126773	0.075521	25.392918	0.065198	25.352593	0.071650	4883.688732
25.167098	0.078102	25.368723	0.065198	25.336463	0.067778	5132.123628
25.167098	0.070359	25.417113	0.074230	25.360658	0.076811	4816.232899
25.167098	0.076811	25.376788	0.066488	25.336463	0.066488	5128.833100
25.150968	0.070359	25.400983	0.067778	25.376788	0.072940	4707.645461
25.175163	0.076811	25.360658	0.065198	25.328398	0.069069	5084.410966
25.167098	0.078102	25.376788	0.066488	25.336463	0.069069	4849.138183
25.142903	0.072940	25.384853	0.066488	25.384853	0.074230	5165.028913
25.142903	0.074230	25.409048	0.071650	25.376788	0.074230	4717.517046
25.159033	0.074230	25.376788	0.063907	25.336463	0.070359	5090.992023
25.142903	0.070359	25.400983	0.069069	25.360658	0.075521	4737.260216
25.159033	0.081973	25.392918	0.063907	25.328398	0.072940	5120.606779
25.167098	0.078102	25.376788	0.070359	25.360658	0.069069	4859.009768
25.150968	0.070359	25.400983	0.067778	25.360658	0.075521	5130.478364
25.126773	0.076811	25.400983	0.065198	25.368723	0.072940	4793.199200
25.142903	0.079392	25.376788	0.062617	25.344528	0.070359	5102.508872
25.167098	0.076811	25.376788	0.066488	25.328398	0.071650	4812.942370
25.150968	0.072940	25.384853	0.071650	25.376788	0.072940	5114.025722
25.142903	0.076811	25.368723	0.065198	25.328398	0.063907	4784.972879
25.126773	0.075521	25.392918	0.070359	25.392918	0.072940	5100.863608
25.167098	0.075521	25.368723	0.060036	25.320333	0.069069	4745.486538
25.126773	0.072940	25.400983	0.069069	25.352593	0.074230	5104.154137
25.159033	0.074230	25.400983	0.065198	25.344528	0.071650	4878.752939
25.150968	0.074230	25.376788	0.069069	25.352593	0.067778	5155.157327
25.142903	0.070359	25.400983	0.067778	25.400983	0.070359	4742.196009
25.159033	0.078102	25.368723	0.070359	25.336463	0.067778	5104.154137
25.150968	0.072940	25.400983	0.063907	25.360658	0.065198	4819.523427
25.191293	0.076811	25.392918	0.062617	25.344528	0.071650	5140.349949
25.159033	0.079392	25.352593	0.063907	25.344528	0.071650	4765.229708
25.159033	0.071650	25.392918	0.070359	25.352593	0.074230	5114.025722
25.134838	0.072940	25.392918	0.066488	25.352593	0.075521	4799.780257
25.183228	0.076811	25.376788	0.071650	25.328398	0.070359	5102.508872
25.134838	0.070359	25.409048	0.069069	25.360658	0.072940	4748.777066
25.150968	0.078102	25.376788	0.061326	25.344528	0.072940	5118.961515
25.175163	0.074230	25.384853	0.066488	25.336463	0.070359	4712.581253
25.126773	0.069069	25.417113	0.066488	25.360658	0.071650	5077.829909
25.167098	0.079392	25.368723	0.065198	25.320333	0.076811	4732.324424
25.150968	0.070359	25.400983	0.065198	25.360658	0.075521	5099.218344
25.167098	0.076811	25.360658	0.066488	25.328398	0.076811	4778.391822
25.150968	0.075521	25.392918	0.065198	25.360658	0.072940	5099.218344
25.142903	0.070359	25.409048	0.069069	25.384853	0.074230	4783.327615
25.175163	0.076811	25.384853	0.066488	25.352593	0.069069	5082.765702
25.142903	0.071650	25.409048	0.071650	25.392918	0.072940	4752.067594
25.167098	0.075521	25.368723	0.065198	25.352593	0.072940	5081.120438
25.159033	0.078102	25.360658	0.065198	25.336463	0.071650	4715.871782
25.134838	0.071650	25.392918	0.065198	25.360658	0.072940	5115.670986
25.167098	0.075521	25.384853	0.065198	25.336463	0.065198	4750.422330
25.126773	0.071650	25.384853	0.070359	25.368723	0.074230	5099.218344
25.175163	0.075521	25.368723	0.065198	25.344528	0.075521	4765.229708
25.150968	0.070359	25.360658	0.063907	25.352593	0.069069	5087.701494
25.142903	0.075521	25.425179	0.070359	25.368723	0.076811	4707.645461
25.191293	0.074230	25.368723	0.065198	25.320333	0.066488	5082.765702
25.159033	0.076811	25.376788	0.069069	25.344528	0.067778	4839.266598
25.150968	0.071650	25.400983	0.069069	25.352593	0.072940	5156.802591
25.175163	0.072940	25.368723	0.063907	25.336463	0.069069	4747.131802
25.150968	0.071650	25.409048	0.071650	25.360658	0.074230	5094.282551
25.175163	0.076811	25.384853	0.063907	25.352593	0.069069	4732.324424
25.142903	0.069069	25.392918	0.067778	25.400983	0.072940	5112.380458
25.134838	0.071650	25.392918	0.065198	25.360658	0.071650	4832.685541
25.167098	0.080682	25.368723	0.061326	25.344528	0.070359	5120.606779
25.167098	0.072940	25.384853	0.063907	25.320333	0.070359	4817.878163
25.167098	0.072940	25.400983	0.062617	25.384853	0.072940	5109.089929
25.159033	0.072940	25.368723	0.067778	25.336463	0.072940	4765.229708
25.142903	0.069069	25.392918	0.063907	25.376788	0.070359	5095.927816
25.175163	0.072940	25.352593	0.062617	25.352593	0.070359	4768.520237
25.134838	0.075521	25.409048	0.067778	25.352593	0.070359	5086.056230
25.167098	0.074230	25.360658	0.062617	25.360658	0.074230	4812.942370
25.159033	0.070359	25.368723	0.065198	25.352593	0.065198	5133.768892
25.142903	0.070359	25.392918	0.070359	25.336463	0.066488	4766.874972
25.175163	0.080682	25.376788	0.063907	25.352593	0.074230	5081.120438
25.159033	0.078102	25.368723	0.060036	25.352593	0.078102	4789.908671
25.126773	0.074230	25.392918	0.062617	25.344528	0.070359	5094.282551
25.134838	0.074230	25.384853	0.067778	25.368723	0.075521	4720.807574
25.159033	0.075521	25.360658	0.065198	25.328398	0.069069	5097.573080
25.142903	0.075521	25.376788	0.063907	25.352593	0.069069	4852.428712
25.175163	0.075521	25.384853	0.058745	25.352593	0.074230	5118.961515
25.175163	0.071650	25.392918	0.062617	25.360658	0.072940	4809.651842
25.142903	0.071650	25.417113	0.065198	25.344528	0.072940	5115.670986
25.142903	0.072940	25.392918	0.070359	25.352593	0.069069	4839.266598
25.159033	0.078102	25.376788	0.067778	25.360658	0.071650	5135.414157
25.134838	0.072940	25.409048	0.067778	25.360658	0.071650	4821.168691
25.159033	0.075521	25.384853	0.066488	25.344528	0.069069	5099.218344
25.134838	0.071650	25.409048	0.070359	25.352593	0.069069	4714.226517
25.159033	0.074230	25.376788	0.067778	25.360658	0.070359	5082.765702
25.159033	0.079392	25.392918	0.066488	25.352593	0.072940	4850.783447
25.134838	0.070359	25.392918	0.066488	25.344528	0.071650	5132.123628
25.118708	0.071650	25.400983	0.069069	25.336463	0.074230	4831.040277
25.159033	0.076811	25.384853	0.061326	25.360658	0.072940	5112.380458
25.167098	0.075521	25.376788	0.066488	25.368723	0.071650	4791.553936
25.118708	0.067778	25.400983	0.067778	25.336463	0.076811	5099.218344
25.167098	0.076811	25.376788	0.061326	25.336463	0.072940	4760.293915
25.150968	0.072940	25.409048	0.069069	25.336463	0.070359	5099.218344
25.159033	0.078102	25.376788	0.062617	25.336463	0.070359	4773.456029
25.134838	0.074230	25.376788	0.067778	25.360658	0.069069	5100.863608
25.167098	0.076811	25.376788	0.071650	25.320333	0.074230	4748.777066
25.126773	0.070359	25.400983	0.060036	25.344528	0.069069	5092.637287
25.183228	0.075521	25.384853	0.062617	25.368723	0.076811	4757.003387
25.134838	0.071650	25.368723	0.070359	25.336463	0.067778	5094.282551
25.159033	0.071650	25.368723	0.063907	25.368723	0.069069	4803.070785
25.159033	0.076811	25.368723	0.069069	25.352593	0.070359	5102.508872
25.134838	0.074230	25.409048	0.070359	25.336463	0.070359	4757.003387
25.167098	0.078102	25.384853	0.063907	25.368723	0.078102	5092.637287
25.142903	0.074230	25.384853	0.062617	25.368723	0.067778	4786.618143
25.159033	0.074230	25.360658	0.069069	25.344528	0.074230	5105.799401
25.134838	0.072940	25.417113	0.071650	25.328398	0.066488	4737.260216
25.167098	0.078102	25.384853	0.065198	25.368723	0.074230	5138.704685
25.167098	0.072940	25.384853	0.063907	25.376788	0.072940	4763.584444
25.150968	0.074230	25.409048	0.067778	25.328398	0.070359	5110.735193
25.191293	0.076811	25.376788	0.063907	25.376788	0.070359	4859.009768
25.134838	0.070359	25.400983	0.071650	25.344528	0.070359	5130.478364
25.126773	0.071650	25.409048	0.072940	25.336463	0.071650	4840.911862
25.175163	0.078102	25.384853	0.067778	25.376788	0.071650	5140.349949
25.175163	0.079392	25.376788	0.063907	25.360658	0.069069	4737.260216
25.134838	0.071650	25.409048	0.065198	25.336463	0.069069	5099.218344
25.159033	0.076811	25.376788	0.058745	25.344528	0.074230	4737.260216
25.134838	0.072940	25.400983	0.067778	25.328398	0.067778	5092.637287
25.150968	0.078102	25.368723	0.065198	25.368723	0.072940	4768.520237
25.142903	0.074230	25.392918	0.069069	25.320333	0.072940	5100.863608
25.159033	0.074230	25.376788	0.063907	25.352593	0.071650	4689.547554
25.159033	0.076811	25.368723	0.062617	25.360658	0.075521	5084.410966
25.167098	0.075521	25.384853	0.062617	25.368723	0.075521	4811.297106
25.150968	0.072940	25.392918	0.070359	25.320333	0.069069	5120.606779
25.150968	0.076811	25.384853	0.066488	25.360658	0.071650	4766.874972
25.142903	0.071650	25.409048	0.069069	25.344528	0.066488	5122.252043
25.150968	0.078102	25.384853	0.066488	25.360658	0.072940	4761.939180
25.126773	0.072940	25.400983	0.070359	25.328398	0.074230	5118.961515
25.150968	0.072940	25.400983	0.066488	25.344528	0.067778	4849.138183
25.175163	0.075521	25.368723	0.063907	25.360658	0.076811	5138.704685
25.150968	0.075521	25.409048	0.065198	25.344528	0.067778	4732.324424
25.183228	0.075521	25.376788	0.062617	25.360658	0.074230	5095.927816
25.191293	0.074230	25.376788	0.063907	25.368723	0.075521	4811.297106
25.142903	0.074230	25.409048	0.069069	25.352593	0.071650	5109.089929
25.167098	0.075521	25.368723	0.069069	25.376788	0.074230	4781.682350
25.150968	0.072940	25.376788	0.065198	25.352593	0.070359	5095.927816
25.142903	0.072940	25.400983	0.065198	25.352593	0.069069	4771.810765
25.167098	0.078102	25.376788	0.066488	25.384853	0.070359	5109.089929
25.126773	0.074230	25.392918	0.066488	25.336463	0.070359	4766.874972
25.167098	0.076811	25.384853	0.067778	25.344528	0.074230	5099.218344
25.150968	0.075521	25.400983	0.063907	25.352593	0.071650	4859.009768
25.183228	0.079392	25.376788	0.061326	25.352593	0.066488	5135.414157
25.175163	0.078102	25.368723	0.075521	25.344528	0.075521	4720.807574
25.142903	0.072940	25.376788	0.067778	25.336463	0.069069	5082.765702
